Date,Price USDJPY,Price EURUSD,Price GBPJPY
9/29/1994,98.55,1.2587,155.99
9/28/1994,98.95,1.2519,155.86
9/27/1994,98,1.243,154.955
9/26/1994,98.75,1.2452,155.35
,,1.247,
9/23/1994,97.85,,154.45
9/22/1994,98.03,1.2446,154.49
9/21/1994,97.75,1.2252,154.18
9/20/1994,97.6,1.2349,153.875
9/19/1994,98.5,1.2308,154.775
,,1.2323,
9/16/1994,98.95,,155.98
9/15/1994,99.5,1.2317,155.425
9/14/1994,99.2,1.2326,155.09
9/13/1994,98.77,1.2337,154.52
9/12/1994,99.25,1.2314,155.43
,,1.2367,
9/9/1994,99.18,,154.23
9/8/1994,99.55,1.2261,153.705
9/7/1994,99.44,1.2324,153.655
9/6/1994,98.68,1.235,153.475
9/5/1994,99.37,1.2291,153.43
,,1.2299,
9/2/1994,99.13,,153.595
9/1/1994,99.81,1.2235,154.16
8/31/1994,100.05,1.2363,153.81
8/30/1994,99.58,1.2435,152.825
8/29/1994,100.03,1.25,153.915
,,1.2602,
8/26/1994,100.67,,153.805
8/25/1994,99.7,1.253,155.09
8/24/1994,99.02,1.2602,153.52
8/23/1994,97.88,1.2676,152.81
8/22/1994,97.8,1.2781,152.29
,,1.2639,
8/19/1994,98.65,,152.755
8/18/1994,98.58,1.2366,152.97
8/17/1994,100.13,1.2359,154.435
8/16/1994,100.58,1.2401,154.77
8/15/1994,100.2,1.2297,154.505
,,1.2213,
8/12/1994,100.15,,155.22
8/11/1994,100.25,1.2216,156.01
8/10/1994,101.35,1.2238,156.01
8/9/1994,101.32,1.2317,155.83
8/8/1994,101.51,1.2308,156.67
,,1.2375,
8/5/1994,100.25,,156.53
8/4/1994,100.6,1.2213,154.56
8/3/1994,100.3,1.2168,154.99
8/2/1994,100.41,1.2186,154.46
8/1/1994,99.41,1.218,152.43
,,1.2189,
7/29/1994,100.15,,154.45
7/28/1994,100.15,1.1973,153.1
7/27/1994,98.47,1.197,151.12
7/26/1994,98.3,1.1962,149.52
7/25/1994,98.6,1.1901,151.6
,,1.1871,
7/22/1994,98.95,,151.02
7/21/1994,99.1,1.1763,151.75
7/20/1994,98.85,1.1726,153.03
7/19/1994,99.3,1.1733,153.56
7/18/1994,98.45,1.1736,153.93
,,1.1733,
7/15/1994,97.86,,153.15
7/14/1994,98.6,1.1744,153.38
7/13/1994,98.3,1.1857,153.77
7/12/1994,97.25,1.1909,152.69
7/11/1994,97.6,1.1909,153.12
,,,
7/8/1994,98.1,1.1905,152.63
7/7/1994,98.6,1.1902,152.31
7/6/1994,99,1.1901,152.98
7/5/1994,99,1.1884,152.6
7/4/1994,99,1.1895,152.24
,,,
7/1/1994,98.75,1.1903,151.68
6/30/1994,98.44,1.1843,152.26
6/29/1994,98.8,1.1815,152.66
6/28/1994,100.05,1.1748,155.38
6/27/1994,100.45,1.1697,154.91
,,,
6/24/1994,100.6,1.1754,156.47
6/23/1994,101.4,1.173,155.89
6/22/1994,101.2,1.1707,154.46
6/21/1994,100.3,1.1743,154.77
6/20/1994,102.02,1.1825,156.73
,,,
6/17/1994,102.75,1.1758,157.41
6/16/1994,103.5,1.1737,157
6/15/1994,102.8,1.1781,156.25
6/14/1994,102.78,1.1901,156.05
6/13/1994,102.9,,156.94
,,1.184,
6/10/1994,103.6,1.1745,156.41
6/9/1994,103.95,1.1711,157.15
6/8/1994,104,1.1667,157.13
6/7/1994,104.17,1.1673,157.1
6/6/1994,105.29,,158.91
,,1.1584,
6/3/1994,105.45,1.1618,158.72
6/2/1994,104.85,1.1565,158.44
6/1/1994,104.53,1.153,158.88
5/31/1994,104.78,1.1413,158.36
5/30/1994,104.57,,158.04
,,1.1464,
5/27/1994,104.3,1.1493,157.59
5/26/1994,104.68,1.1471,157.99
5/25/1994,104.4,1.1438,157.62
5/24/1994,104.72,1.1508,157.96
5/23/1994,104.4,,157.24
,,1.1468,
5/20/1994,104.3,1.1438,156.99
5/19/1994,104.33,1.1436,157.24
5/18/1994,103.56,1.1502,156.22
5/17/1994,104.6,,157.29
5/16/1994,104.8,1.1737,157.44
,,1.1646,
5/13/1994,104.95,1.1712,157.22
5/12/1994,104.31,1.1678,156.57
5/11/1994,104.31,,155.78
5/10/1994,104.46,1.1688,155.22
5/9/1994,102.71,1.1647,153.78
,,1.1577,
5/6/1994,102.41,1.155,153.46
5/5/1994,102.9,1.1502,154.04
5/4/1994,101.86,,153.18
5/3/1994,101,1.1511,153.08
5/2/1994,101.67,1.1624,154.79
,,1.1559,
4/29/1994,101.7,1.1526,154.23
4/28/1994,101.36,1.1569,153.37
4/27/1994,102.35,,153.99
4/26/1994,102.81,1.1633,154.91
4/25/1994,103.16,1.1558,153.79
,,1.144,
4/22/1994,103.26,1.14,154.24
4/21/1994,103.61,1.1391,154.83
4/20/1994,103.11,,153.82
4/19/1994,103.06,1.1382,152.94
4/18/1994,103.2,1.1448,151.83
,,1.1461,
4/15/1994,103.45,1.1434,152.64
4/14/1994,104.28,1.1457,153.98
4/13/1994,103.36,,153.11
4/12/1994,103.56,1.1468,152.85
4/11/1994,103.41,1.1333,152.01
,,1.135,
4/8/1994,105.26,1.1359,155.46
4/7/1994,104.95,1.1353,154.41
4/6/1994,104.51,,153.48
4/5/1994,104.36,1.1406,152.31
4/4/1994,103.24,1.1329,153.21
,,1.1373,
4/1/1994,103.6,1.136,152.57
3/31/1994,102.75,1.126,152
3/30/1994,102.96,,152.5
3/29/1994,103.09,1.1207,153.5
3/28/1994,104.06,1.1194,155.95
,,1.1179,
3/25/1994,104.81,1.1141,157.07
3/24/1994,104.51,1.1157,157.06
3/23/1994,106.31,,159.34
3/22/1994,106,1.1317,157.89
3/21/1994,106.11,1.1334,158.01
,,1.1311,
3/18/1994,106.16,1.136,158.37
3/17/1994,105.81,1.126,158.16
3/16/1994,106.01,,158.3
3/15/1994,106.15,1.1338,158.3
3/14/1994,106.2,1.1252,158.94
,,1.1227,
3/11/1994,105.06,1.1203,157.56
3/10/1994,105.3,1.1201,158.53
3/9/1994,105.8,,158.25
3/8/1994,105.36,1.1211,156.64
3/7/1994,105.65,1.1266,157.67
,,1.1231,
3/4/1994,105.51,1.1223,157.31
3/3/1994,103.89,1.1167,154.84
3/2/1994,104.3,,155.71
3/1/1994,104.6,1.1177,155.74
2/28/1994,104.5,1.1182,154.92
,,1.1263,
2/25/1994,104.81,1.123,155.75
2/24/1994,105,1.1269,155.78
2/23/1994,105.7,,156.07
2/22/1994,105.7,1.1293,156
2/21/1994,106.05,1.1252,156.92
,,1.1252,
2/18/1994,104.61,1.1246,154.98
2/17/1994,104.25,,154.32
2/16/1994,103.81,1.1244,153.26
2/15/1994,103.85,1.127,153.11
2/14/1994,102.1,1.1362,152.09
,,,
2/11/1994,107.2,1.151,157.51
2/10/1994,108.15,1.1523,158.28
2/9/1994,108.31,1.149,157.76
2/8/1994,108.9,1.146,159.47
2/7/1994,108.55,1.14,161.23
,,,
2/4/1994,109.43,1.1435,161.5
2/3/1994,108.32,1.1395,160.86
2/2/1994,108.25,1.1373,161.57
2/1/1994,107.66,1.138,161.78
1/31/1994,108.49,1.144,163.58
,,,
1/28/1994,109.97,1.148,164.65
1/27/1994,108.63,1.1439,164.03
1/26/1994,109.93,1.146,164.48
1/25/1994,111.03,1.1443,165.88
1/24/1994,111.77,1.1412,167.13
,,,
1/21/1994,111.55,1.1301,166.25
1/20/1994,111.31,1.1258,167.01
1/19/1994,111.4,1.1301,165.98
1/18/1994,110.8,1.1305,165.87
1/17/1994,111.02,1.1356,166.07
,,,
1/14/1994,111,1.134,165.99
1/13/1994,111.77,1.1368,167.29
1/12/1994,112.2,1.1416,168.93
1/11/1994,112.38,1.1368,167.62
1/10/1994,112.25,1.1387,167.56
,,,
1/7/1994,111.91,1.1351,166.9
1/6/1994,112.62,1.14,167.06
1/5/1994,113.06,1.1409,168.14
1/4/1994,112.64,1.146,167.41
1/3/1994,112.7,1.1509,166.48
,,,
12/31/1993,111.85,1.1442,165.06
12/30/1993,111.81,1.1488,165.1
12/29/1993,111.81,1.1477,165.88
12/28/1993,111.43,1.146,167.74
12/27/1993,111.46,1.1551,167.77
,,,
12/24/1993,110.88,1.145,166.35
12/23/1993,110.68,1.1475,166.55
12/22/1993,110.39,1.1481,165.19
12/21/1993,111.16,1.1467,165.5
12/20/1993,110.62,1.1434,164.7
,,,
12/17/1993,110.19,1.157,164.14
12/16/1993,109.56,1.1506,163.27
12/15/1993,109.78,1.1551,162.54
12/14/1993,109.4,1.1559,162.97
12/13/1993,109,1.162,162.64
,,,
12/10/1993,109.2,1.1625,163.28
12/9/1993,108.62,1.1684,162.55
12/8/1993,109,1.1737,162.87
12/7/1993,107.52,1.1774,160.94
12/6/1993,107.89,1.1871,162.41
,,,
12/3/1993,108.6,1.1939,161.76
12/2/1993,108.82,1.1973,161.42
12/1/1993,108.79,1.2019,160.74
11/30/1993,109.08,1.2111,162.09
11/29/1993,109.25,1.2037,162.63
,,,
11/26/1993,108.98,1.2042,161.03
11/25/1993,108.38,1.1895,161.31
11/24/1993,108.16,1.1898,160.86
11/23/1993,108.37,1.1905,161.52
11/22/1993,108.5,1.1922,159.96
,,,
11/19/1993,108.55,1.1891,159.83
11/18/1993,107.35,1.1892,158.25
11/17/1993,106.9,1.2019,158.53
11/16/1993,106.81,1.1906,158.11
11/15/1993,106.73,1.192,159.06
,,,
11/12/1993,105.75,1.1827,158.06
11/11/1993,106.4,1.182,157.15
11/10/1993,107.2,1.1949,158.38
11/9/1993,107.95,1.2047,158.76
11/8/1993,107.83,1.2041,160.27
,,,
11/5/1993,108.4,1.2082,160.74
11/4/1993,108.23,1.2104,160.11
11/3/1993,107.7,1.2232,159.25
11/2/1993,107.85,1.2107,158.87
11/1/1993,108.25,1.2111,160.07
,,,
10/29/1993,108.6,1.2136,160.66
10/28/1993,108.17,1.2098,161.01
10/27/1993,108.7,1.1968,160.89
10/26/1993,108.35,1.2003,160.29
10/25/1993,108.58,1.2014,160.54
,,,
10/22/1993,108.1,1.1893,159.11
10/21/1993,108.3,1.174,160.93
10/20/1993,107.39,1.1715,160.45
10/19/1993,107.1,1.1602,160
10/18/1993,107.5,,160.19
,,1.1655,
10/15/1993,107.2,1.1641,161.95
10/14/1993,107.25,1.1571,162.53
10/13/1993,105.95,1.1633,161.16
10/12/1993,106.05,1.1566,162.67
10/11/1993,106.2,,162.66
,,1.1629,
10/8/1993,106.15,1.1563,162.27
10/7/1993,105,1.1567,159.81
10/6/1993,105.66,1.1509,161.32
10/5/1993,105.8,1.148,160.06
10/4/1993,105.65,,160.36
,,1.1323,
10/1/1993,105.9,1.1273,159.62
9/30/1993,106.3,1.1371,158.8
9/29/1993,105.05,1.1386,159.25
9/28/1993,105.03,1.1484,158.97
9/27/1993,106.2,,160.44
,,1.1446,
9/24/1993,106,1.1406,159.54
9/23/1993,105.87,1.1452,159.71
9/22/1993,106.32,1.1459,161.45
9/21/1993,106.5,1.1288,161.66
9/20/1993,104.61,,160.3
,,1.1259,
9/17/1993,104.5,1.1339,159.86
9/16/1993,104.25,1.1478,160.1
9/15/1993,105.93,1.1418,164.9
9/14/1993,105.95,1.1427,163.7
9/13/1993,106.3,,163.98
,,1.1457,
9/10/1993,106.15,1.1509,165.14
9/9/1993,105.35,1.1609,163.19
9/8/1993,105.49,1.1538,162.78
9/7/1993,104.28,1.1593,160.64
9/6/1993,104.41,,159.72
,,1.1433,
9/3/1993,104.69,1.1467,159.97
9/2/1993,105.95,1.151,159.02
9/1/1993,105.35,1.1518,158.74
8/31/1993,104.75,1.1464,155.95
8/30/1993,103.8,,155.13
,,1.1527,
8/27/1993,103.8,1.1633,156.03
8/26/1993,104.41,1.1703,157.87
8/25/1993,105.05,1.1717,155.53
8/24/1993,103.73,1.1745,155.38
8/23/1993,103.05,,155.43
,,1.1752,
8/20/1993,104.43,1.1756,158.52
8/19/1993,105.84,1.1729,157.94
8/18/1993,101.63,1.1811,153.49
8/17/1993,101.02,1.1718,150.67
8/16/1993,101.62,,150.59
,,1.1752,
8/13/1993,101.85,1.1671,149.09
8/12/1993,102.99,1.1802,150.98
8/11/1993,103.69,1.179,152.44
8/10/1993,104.64,1.183,153.88
8/9/1993,104.95,,156.59
,,1.1879,
8/6/1993,104.4,1.2041,156.58
8/5/1993,104.38,1.2027,155.78
8/4/1993,104.9,1.2188,157.55
8/3/1993,104.45,1.2265,157.22
8/2/1993,104.34,,155.97
,,1.227,
7/30/1993,105.1,1.2192,156.01
7/29/1993,106.55,1.2173,158
7/28/1993,106.02,1.229,157.52
7/27/1993,106.21,1.229,158.01
7/26/1993,106.75,,160.05
,,1.2273,
7/23/1993,107.07,1.2415,160.16
7/22/1993,105.7,1.2452,160.99
7/21/1993,108.15,1.2464,164.07
7/20/1993,108.17,,163.52
7/19/1993,108.55,1.2492,162.55
,,1.2311,
7/16/1993,107.55,1.2212,159.7
7/15/1993,108.25,1.2253,161.21
7/14/1993,107.05,1.22,161.23
7/13/1993,108.13,,161.96
7/12/1993,109.35,1.2247,162.21
,,1.2343,
7/9/1993,110,1.2284,162.6
7/8/1993,108.6,1.2275,162.87
7/7/1993,107.58,1.2355,161.07
7/6/1993,108.99,,163.4
7/5/1993,109.05,1.2376,164.61
,,1.2315,
7/2/1993,108.6,1.2401,163.51
7/1/1993,107.37,1.2404,162.78
6/30/1993,107.3,1.245,159.47
6/29/1993,106.42,,161.01
6/28/1993,106.27,1.2639,158.56
,,1.262,
6/25/1993,106.25,1.2617,156.76
6/24/1993,108.6,1.2668,160.55
6/23/1993,108.85,,160.5
6/22/1993,110.93,1.2535,163.89
6/21/1993,110.67,1.2626,165.39
,,1.2553,
6/18/1993,109.6,1.2601,164.3
6/17/1993,107.29,1.2679,162.13
6/16/1993,106.6,,160.22
6/15/1993,106.05,1.2564,160.51
6/14/1993,105.09,1.2349,160.66
,,1.2375,
6/11/1993,106.18,1.2416,162.11
6/10/1993,106.05,1.2405,162.15
6/9/1993,106.37,,161.32
6/8/1993,106.25,1.2279,161.8
6/7/1993,107.24,1.2404,162.98
,,1.2455,
6/4/1993,107.79,1.2533,162.74
6/3/1993,107.2,,165.16
6/2/1993,107.2,1.2296,165.8
6/1/1993,107.1,1.2207,166.07
5/31/1993,107.08,1.2238,166.88
,,1.2353,
5/28/1993,106.95,,167.34
5/27/1993,107.37,1.2308,167.29
5/26/1993,108.5,1.229,168.16
5/25/1993,109.35,1.2243,169.05
5/24/1993,110.65,1.2163,169.57
,,1.2086,
5/21/1993,110.5,,170.12
5/20/1993,110.75,1.211,172.22
5/19/1993,110.8,1.2035,170.71
5/18/1993,111.46,1.2129,170.87
5/17/1993,111.34,1.2104,170.77
,,1.2093,
5/14/1993,110.73,,170.56
5/13/1993,111.95,1.2134,170.04
5/12/1993,111.55,1.1928,171.15
5/11/1993,111.38,1.1882,171.47
5/10/1993,111.83,1.192,171.68
,,1.1898,
5/7/1993,110.4,,173.63
5/6/1993,110.05,1.1884,173.25
5/5/1993,110.2,1.1908,172.58
5/4/1993,110.15,1.191,172.61
5/3/1993,110.88,1.1885,174.88
,,1.1953,
4/30/1993,111.05,,175.02
4/29/1993,111.4,1.1946,175.47
4/28/1993,112.07,1.212,176.6
4/27/1993,111.98,1.2063,175.57
4/26/1993,110.58,1.2086,175.49
,,1.2034,
4/23/1993,110.7,,174.36
4/22/1993,109.99,1.2034,170.37
4/21/1993,110.65,1.2111,170.54
4/20/1993,110.55,1.2194,170.97
4/19/1993,111.08,1.2201,171.25
,,1.2124,
4/16/1993,112.3,,171.99
4/15/1993,113.18,1.2136,174.52
4/14/1993,113.71,1.213,176.678
4/13/1993,113.5,1.2197,176.94
4/12/1993,112.9,1.2157,174.49
,,1.2008,
4/9/1993,113.2,,173.043
4/8/1993,113.35,1.2011,172.9
4/7/1993,113.55,1.2015,172.41
4/6/1993,114,1.2069,173.07
4/5/1993,113.69,1.2076,172.9
,,1.2054,
4/2/1993,113.8,,173.78
4/1/1993,114.05,1.2086,174.06
3/31/1993,114.88,1.2035,173.54
3/30/1993,116.65,1.2123,174.37
3/29/1993,116.8,1.2136,174.75
,,1.2216,
3/26/1993,116.55,,173.78
3/25/1993,117.3,1.2404,173.23
3/24/1993,117.6,1.2575,173.45
3/23/1993,116.15,1.2623,171.93
3/22/1993,115.77,1.269,171.97
,,1.2724,
3/19/1993,116.15,,172.93
3/18/1993,115.75,1.2491,172.6
3/17/1993,117.28,1.2393,169.94
3/16/1993,117,1.2469,168.98
3/15/1993,118.58,1.2426,169.72
,,1.2359,
3/12/1993,118.08,,169.08
3/11/1993,117.63,1.2281,168.95
3/10/1993,118.05,1.232,169.46
3/9/1993,117.7,1.2253,168.69
3/8/1993,116.87,1.2256,168.91
,,1.2305,
3/5/1993,117.65,,170.33
3/4/1993,116.8,1.2189,170.126
3/3/1993,116.65,1.2215,169.262
3/2/1993,117.75,1.2194,170.59
3/1/1993,118.76,1.2215,170.969
,,1.2179,
2/26/1993,118.25,,167.67
2/25/1993,117.5,1.2369,168.3
2/24/1993,117.7,1.2409,167.64
2/23/1993,117.1,1.2372,170.56
2/22/1993,116.35,,169.29
,,1.2602,
2/19/1993,118.35,1.2593,173.22
2/18/1993,119.2,1.2639,172.87
2/17/1993,119.7,1.2785,172.71
2/16/1993,119.99,,173.43
2/15/1993,120.94,1.2807,171.82
,,1.288,
2/12/1993,120.7,1.2893,171.03
2/11/1993,121.3,1.2796,170.99
2/10/1993,121.45,1.2785,172.55
2/9/1993,121.25,,173.51
2/8/1993,123.81,1.2739,178.31
,,1.2768,
2/5/1993,124.45,1.2781,180.15
2/4/1993,124.75,1.2873,180.23
2/3/1993,124.45,1.2785,178.25
2/2/1993,124.65,,180.15
2/1/1993,125.1,1.2637,181.78
,,1.2729,
1/29/1993,124.73,1.2783,185.58
1/28/1993,124.17,1.2649,188.51
1/27/1993,124.16,1.2623,187.91
1/26/1993,123.58,,190.07
1/25/1993,123.35,1.2575,192.93
,,1.2649,
1/22/1993,125.19,1.2705,191.97
1/21/1993,124.95,1.2572,189.92
1/20/1993,124.7,1.2579,192.38
1/19/1993,125.47,,194.39
1/18/1993,125.65,1.267,194.78
,,1.2832,
1/15/1993,126.1,1.2749,192.85
1/14/1993,125.88,1.2644,194.02
1/13/1993,125.67,1.2754,194.2
1/12/1993,125.35,,192.68
1/11/1993,125.15,1.29,194.44
,,1.276,
1/8/1993,125.45,1.2768,193.02
1/7/1993,125.29,1.2679,192.02
1/6/1993,125.17,1.2765,192.96
1/5/1993,124.85,,193.25
1/4/1993,125.35,1.2739,188.33
,,1.2812,
1/1/1993,124.86,1.2907,188.601
12/31/1992,124.86,1.2905,189.1
12/30/1992,124.65,1.2912,188.47
12/29/1992,124.73,,188.19
12/28/1992,124.95,1.3113,187.3
,,1.3161,
12/25/1992,123.7,1.3127,188.271
12/24/1992,123.95,1.3174,190.19
12/23/1992,123.86,1.3161,189.5
12/22/1992,123.85,,189.71
12/21/1992,123.1,1.3174,192.51
,,1.3314,
12/18/1992,123.2,1.3387,192.98
12/17/1992,122.72,1.3277,194.1
12/16/1992,123,1.3578,194.24
12/15/1992,124.09,,194.53
12/14/1992,123.7,1.3678,194.02
,,1.3868,
12/11/1992,123.92,1.3729,193.35
12/10/1992,123.71,1.3656,192.43
12/9/1992,124.05,1.3639,194.9
12/8/1992,123.8,,197.89
12/7/1992,123.83,1.3609,199.25
,,1.3686,
12/4/1992,124.95,1.4,194.99
12/3/1992,124.7,1.4006,195.32
12/2/1992,124.49,1.4296,192
12/1/1992,124.15,,192.52
11/30/1992,124.75,1.4239,188.36
,,1.4211,
11/27/1992,124.45,1.4284,188.2
11/26/1992,124.15,1.4199,188.85
11/25/1992,123.77,1.3972,188.74
11/24/1992,123.88,,188.74
11/23/1992,124.13,1.3712,188.34
,,1.3628,
11/20/1992,124.33,1.3541,188.23
11/19/1992,123.48,1.3596,189.85
11/18/1992,123.75,1.3622,188.84
11/17/1992,124.35,,189.45
11/16/1992,124.78,1.3526,190.253
,,1.3678,
11/13/1992,124.03,1.3563,192.64
11/12/1992,123.92,1.3941,189.29
11/11/1992,124.1,1.3868,189.31
11/10/1992,124.25,,188.16
11/9/1992,124.25,1.4345,187.93
,,1.4663,
11/6/1992,123.44,1.4652,188.9
11/5/1992,122.84,1.4843,188.65
11/4/1992,123.2,1.4782,190.56
11/3/1992,122.65,,189.89
11/2/1992,123.75,1.4734,189.85
,,1.4678,
10/30/1992,123.45,1.4899,192.34
10/29/1992,123.27,1.487,193.9
10/28/1992,123.19,,193.78
10/27/1992,122.2,1.4747,193.24
10/26/1992,122.05,1.4676,194.78
,,1.4706,
10/23/1992,121.63,1.4791,196.19
10/22/1992,120.75,1.478,196.32
10/21/1992,122.65,,197.01
10/20/1992,122.5,1.4296,199.16
10/19/1992,120.57,1.4331,195.45
,,1.4274,
10/16/1992,119.41,1.4257,197.19
10/15/1992,120.23,1.4209,203.74
10/14/1992,121.14,,206.79
10/13/1992,121.38,1.4158,208.43
10/12/1992,120.75,1.4243,206.59
,,1.4201,
10/9/1992,121.84,1.4134,206.72
10/8/1992,122.05,1.4184,205.28
10/7/1992,120.45,,206.28
10/6/1992,119.74,1.419,204.86
10/5/1992,119.78,1.4049,203.98
,,1.4102,
10/2/1992,119.35,1.4124,206.74
10/1/1992,119.87,1.4098,207.79
9/30/1992,120.07,,213.39
9/29/1992,119.31,1.412,212.4
9/28/1992,119.71,1.4041,207.07
,,1.4073,
9/25/1992,120.71,1.4108,206.73
9/24/1992,120.49,1.4043,205.67
9/23/1992,120.07,,205.095
9/22/1992,121.04,1.3872,205.68
9/21/1992,123.73,1.4004,211.33
,,1.3976,
9/18/1992,124.48,1.397,215.43
9/17/1992,124.4,1.4015,221.42
9/16/1992,125.5,,224.02
9/15/1992,124.34,1.4219,231.289
9/14/1992,124.48,1.4098,235.06
,,1.4087,
9/11/1992,124.31,1.4008,239.04
9/10/1992,123,1.4061,242.78
9/9/1992,123.37,,243.25
9/8/1992,122.87,1.392,246.49
9/7/1992,123.5,1.3831,246.3
,,1.3955,
9/4/1992,123.14,1.3901,245.96
9/3/1992,124.15,1.378,246.26
9/2/1992,123.12,,246.7
9/1/1992,122.88,1.3733,246.08
8/31/1992,123.08,1.378,244.74
,,1.3774,
8/28/1992,123.3,1.3695,244.38
8/27/1992,124.78,1.3738,247.08
8/26/1992,124.82,,248.1
8/25/1992,124.51,1.3585,247.872
8/24/1992,124.53,1.355,248.14
,,1.3446,
8/21/1992,125.73,1.3323,246.38
8/20/1992,126.5,1.3314,245.4
8/19/1992,126.53,,244.97
8/18/1992,126.17,1.3305,243.769
8/17/1992,125.69,1.3326,241.917
,,1.3256,
8/14/1992,126.05,1.3282,242.19
8/13/1992,126.37,1.3287,245.17
8/12/1992,127.27,,245.76
8/11/1992,128,1.3226,246.75
8/10/1992,127.92,1.3214,247
,,1.3103,
8/7/1992,127.48,1.3117,246.25
8/6/1992,127.7,1.3111,244.6
8/5/1992,127.6,,242.85
8/4/1992,127.25,1.3127,244.27
8/3/1992,127.18,1.304,244.66
,,1.299,
7/31/1992,127.2,1.3011,245.18
7/30/1992,127.55,1.2989,245.73
7/29/1992,127.83,,245.67
7/28/1992,127.39,1.3029,245.98
7/27/1992,127.55,1.2844,244.83
,,1.2801,
7/24/1992,128.1,1.2974,242.62
7/23/1992,126.63,,242.75
7/22/1992,126.9,1.2922,241.46
7/21/1992,125.3,1.295,239.04
7/20/1992,125.25,1.3062,239.3
,,1.3132,
7/17/1992,124.55,1.3099,242.77
7/16/1992,125.45,,243.02
7/15/1992,125,1.3006,240.48
7/14/1992,125.3,1.2953,240.19
7/13/1992,124.95,1.2885,241.01
,,1.2849,
7/10/1992,125.4,1.2737,240.79
7/9/1992,125.8,,238.86
7/8/1992,124.85,1.2686,239.88
7/7/1992,124.42,1.2768,240.03
7/6/1992,124.55,1.2785,237.51
,,1.2745,
7/3/1992,124.8,,238.34
7/2/1992,124.6,1.271,239.52
7/1/1992,124.92,1.2615,239
6/30/1992,125.87,1.2612,239.36
6/29/1992,125.25,1.2617,239.52
,,1.265,
6/26/1992,125.72,,238.01
6/25/1992,125.45,1.2634,237.57
6/24/1992,126.68,1.2566,237.73
6/23/1992,127.23,1.2536,237.05
6/22/1992,127.1,1.2538,236.69
,,,
6/19/1992,126.93,1.2514,236.37
6/18/1992,126.65,1.2596,236.377
6/17/1992,127.05,1.2678,236.52
6/16/1992,126.7,1.2636,235.38
6/15/1992,126.8,,235.49
,,1.2834,
6/12/1992,126.65,1.2745,234.23
6/11/1992,126.75,1.2822,233.76
6/10/1992,127.65,1.2794,232.612
6/9/1992,127.55,1.2854,233.536
6/8/1992,127.2,,233.535
,,1.2768,
6/5/1992,126.8,1.2653,232.99
6/4/1992,127.57,1.2595,231.803
6/3/1992,127.8,1.2647,231.965
6/2/1992,127.53,1.2622,231.16
6/1/1992,127.45,,231.696
,,1.2671,
5/29/1992,127.75,1.2575,233.481
5/28/1992,129.62,1.2595,233.481
5/27/1992,129.95,1.2516,234.082
5/26/1992,129.33,1.252,236.295
5/25/1992,129.15,,234.632
,,1.2384,
5/22/1992,129.4,1.2483,235.515
5/21/1992,130.25,1.262,236.63
5/20/1992,129.58,1.2622,235.905
5/19/1992,129.1,1.2516,237.416
5/18/1992,128.8,,237.079
,,1.2495,
5/15/1992,130.25,1.2439,236.239
5/14/1992,130.2,1.2528,237.079
5/13/1992,130.4,1.2491,237.247
5/12/1992,130.5,1.2533,238.49
5/11/1992,133.17,,238.663
,,1.2469,
5/8/1992,133.4,1.2475,238.891
5/7/1992,132.7,1.2503,237.248
5/6/1992,132.5,1.2591,236.966
5/5/1992,133.07,1.2671,237.473
5/4/1992,132.7,,236.854
,,1.2732,
5/1/1992,132.75,1.2694,238.095
4/30/1992,133.3,1.2614,236.798
4/29/1992,133.5,1.2752,236.518
4/28/1992,133.33,1.2623,236.686
4/27/1992,133.13,,238.435
,,1.2639,
4/24/1992,134.53,1.2625,237.982
4/23/1992,134.53,1.2687,237.925
4/22/1992,134.15,1.2645,236.518
4/21/1992,134.23,1.2842,234.907
4/20/1992,134.5,,234.302
,,1.2799,
4/17/1992,134,1.284,234.192
4/16/1992,133.9,1.2958,232.937
4/15/1992,133.39,1.3115,234.412
4/14/1992,132.79,1.3263,234.852
4/13/1992,133.28,,234.577
,,1.3316,
4/10/1992,132.9,1.3186,234.412
4/9/1992,132.23,1.3129,231.535
4/8/1992,132.6,1.3074,233.1
4/7/1992,133.28,1.3023,232.992
4/6/1992,132.72,,232.45
,,1.2974,
4/3/1992,133.25,1.2913,232.504
4/2/1992,133.83,1.3104,231.374
4/1/1992,134.5,1.3041,232.288
3/31/1992,132.92,1.2912,230.786
3/30/1992,133.06,,231.107
,,1.3092,
3/27/1992,133.12,1.3062,230.574
3/26/1992,133.95,1.3151,230.947
3/25/1992,133.35,1.3153,231.267
3/24/1992,133.69,1.305,230.044
3/23/1992,133.7,,229.358
,,1.3007,
3/20/1992,134.15,1.2825,228.415
3/19/1992,133.27,1.2803,228.519
3/18/1992,132.05,1.3229,228.728
3/17/1992,133.45,1.3182,230.203
3/16/1992,133.98,,230.627
,,1.3228,
3/13/1992,133.6,1.3506,228.363
3/12/1992,134.25,1.3702,230.84
3/11/1992,133.45,1.371,228.311
3/10/1992,132.88,1.3658,228.258
3/9/1992,131.92,,227.583
,,1.3481,
3/6/1992,131.76,1.3661,225.683
3/5/1992,131.85,1.3656,226.36
3/4/1992,132.11,1.3669,227.376
3/3/1992,130.84,,227.739
3/2/1992,129.63,1.3682,227.324
,,1.3671,
2/28/1992,129.15,1.3672,227.687
2/27/1992,129.41,,226.552
2/26/1992,129.68,1.3514,225.785
2/25/1992,129.45,1.3321,225.887
2/24/1992,129.1,1.3221,225.632
